id,altitude,availableBikes,availableDocks,city,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
3561,"",5,21,"","",2019-06-12T19:14:10.000-07:00,40.7531106,"",-73.9279917,"",37 Ave & 35 St,"",37 Ave & 35 St,1,In Service,false,26
364,"",15,12,"","",2019-06-12T19:16:33.000-07:00,40.68900443,"",-73.96023854,"",Lafayette Ave & Classon Ave,"",Lafayette Ave & Classon Ave,1,In Service,false,27
501,"",48,28,"","",2019-06-12T19:16:56.000-07:00,40.744219,"",-73.97121214,"",FDR Drive & E 35 St,"",FDR Drive & E 35 St,1,In Service,false,78
3207,"",13,11,"","",2019-06-12T19:16:09.000-07:00,40.7376037,"",-74.0524783,"",Oakland Ave,"",Oakland Ave,1,In Service,false,26
3236,"",21,11,"","",2019-06-12T19:17:39.000-07:00,40.75898481399634,"",-73.99379968643188,"",W 42 St & Dyer Ave,"",W 42 St & Dyer Ave,1,In Service,false,33
3320,"",21,26,"","",2019-06-12T19:14:08.000-07:00,40.79406660818552,"",-73.96286845207214,"",Central Park W & W 100 St,"",Central Park W & W 100 St,1,In Service,false,49
3521,"",3,26,"","",2019-06-12T19:17:38.000-07:00,40.7987859,"",-73.9523,"",Lenox Ave & W 111 St,"",Lenox Ave & W 111 St,1,In Service,false,32
356,"",13,9,"","",2019-06-12T19:15:53.000-07:00,40.71622644,"",-73.98261206,"",Bialystoker Pl & Delancey St,"",Bialystoker Pl & Delancey St,1,In Service,false,23
403,"",28,3,"","",2019-06-12T19:16:51.000-07:00,40.72502876,"",-73.99069656,"",E 2 St & 2 Ave,"",E 2 St & 2 Ave,1,In Service,false,31
490,"",4,60,"","",2019-06-12T19:16:33.000-07:00,40.751551,"",-73.993934,"",8 Ave & W 33 St,"",8 Ave & W 33 St,1,In Service,false,66
2009,"",28,5,"","",2019-06-12T19:17:39.000-07:00,40.71117444,"",-73.99682619,"",Catherine St & Monroe St,"",Catherine St & Monroe St,1,In Service,false,35
2010,"",0,0,"","",2019-03-14T12:44:05.000-07:00,40.72165481,"",-74.00234737,"",Grand St & Greene St,"",Grand St & Greene St,3,Not In Service,false,0
3528,"",10,10,"","",2019-06-12T19:15:06.000-07:00,40.7713937,"",-73.9077436,"",Steinway St & 23 Ave,"",Steinway St & 23 Ave,1,In Service,false,20
3567,"",2,17,"","",2019-06-12T19:17:29.000-07:00,40.7627442,"",-73.9391141,"",11 St & 35 Ave,"",11 St & 35 Ave,1,In Service,false,19
3616,"",4,20,"","",2019-06-12T19:16:01.000-07:00,40.7656251,"",-73.9136695,"",Steinway St & 28 Ave,"",Steinway St & 28 Ave,1,In Service,false,25
128,"",1,29,"","",2019-06-12T19:17:05.000-07:00,40.72710258,"",-74.00297088,"",MacDougal St & Prince St,"",MacDougal St & Prince St,1,In Service,false,30
497,"",10,56,"","",2019-06-12T19:17:16.000-07:00,40.73704984,"",-73.99009296,"",E 17 St & Broadway,"",E 17 St & Broadway,1,In Service,false,66
3226,"",43,0,"","",2019-06-12T19:16:19.000-07:00,40.78275,"",-73.97137,"",W 82 St & Central Park W,"",W 82 St & Central Park W,1,In Service,false,45
3493,"",5,25,"","",2019-06-12T19:15:12.000-07:00,40.799139,"",-73.9389152,"",E 118 St & 3 Ave,"",E 118 St & 3 Ave,1,In Service,false,31
3647,"",3,20,"","",2019-06-12T19:15:09.000-07:00,40.74128309355993,"",-73.93725872039794,"",48 Ave & 30 Pl,"",48 Ave & 30 Pl,1,In Service,false,23
332,"",34,1,"","",2019-06-12T19:17:24.000-07:00,40.71219906,"",-73.97948148,"",Cherry St,"",Cherry St,1,In Service,false,36
3283,"",14,32,"","",2019-06-12T19:16:42.000-07:00,40.7882213,"",-73.97041561,"",W 89 St & Columbus Ave,"",W 89 St & Columbus Ave,1,In Service,false,47
301,"",24,33,"","",2019-06-12T19:17:38.000-07:00,40.72217444,"",-73.98368779,"",E 2 St & Ave. B,"",E 2 St & Ave. B,1,In Service,false,58
411,"",29,1,"","",2019-06-12T19:15:50.000-07:00,40.72228087,"",-73.97668709,"",E 6 St & Ave. D,"",E 6 St & Ave. D,1,In Service,false,31
3118,"",29,12,"","",2019-06-12T19:16:08.000-07:00,40.73555,"",-73.95284,"",McGuinness Blvd & Eagle St,"",McGuinness Blvd & Eagle St,1,In Service,false,42
3233,"",0,39,"","",2019-06-12T19:16:28.000-07:00,40.75724567911726,"",-73.97805914282799,"",E 48 St & 5 Ave,"",E 48 St & 5 Ave,1,In Service,false,39
3770,"",6,15,"","",2019-06-12T19:16:23.000-07:00,40.702831,"",-73.9333,"",Central Ave & Flushing Ave,"",Central Ave & Flushing Ave,1,In Service,false,21
3165,"",33,17,"","",2019-06-12T19:17:37.000-07:00,40.77579376683666,"",-73.9762057363987,"",Central Park W & W 72 St,"",Central Park W & W 72 St,1,In Service,false,51
460,"",18,6,"","",2019-06-12T19:17:23.000-07:00,40.71285887,"",-73.96590294,"",S 4 St & Wythe Ave,"",S 4 St & Wythe Ave,1,In Service,false,25
2006,"",1,47,"","",2019-06-12T19:17:43.000-07:00,40.76590936,"",-73.97634151,"",Central Park S & 6 Ave,"",Central Park S & 6 Ave,1,In Service,false,49
3048,"",6,12,"","",2019-06-12T19:13:56.000-07:00,40.68402,"",-73.94977,"",Putnam Ave & Nostrand Ave,"",Putnam Ave & Nostrand Ave,1,In Service,false,19
3070,"",10,11,"","",2019-06-12T19:16:27.000-07:00,40.70510918,"",-73.94407279,"",McKibbin St & Manhattan Ave,"",McKibbin St & Manhattan Ave,1,In Service,false,23
3152,"",0,42,"","",2019-06-12T19:16:15.000-07:00,40.76873687,"",-73.96119945,"",3 Ave & E 71 St,"",3 Ave & E 71 St,1,In Service,false,42
3178,"",32,7,"","",2019-06-12T19:15:36.000-07:00,40.78414472,"",-73.98362492,"",Riverside Dr & W 78 St,"",Riverside Dr & W 78 St,1,In Service,false,39
441,"",0,39,"","",2019-06-12T19:16:30.000-07:00,40.756014,"",-73.967416,"",E 52 St & 2 Ave,"",E 52 St & 2 Ave,1,In Service,false,40
448,"",2,24,"","",2019-06-12T19:17:40.000-07:00,40.75660359,"",-73.9979009,"",W 37 St & 10 Ave,"",W 37 St & 10 Ave,1,In Service,false,27
2017,"",0,37,"","",2019-06-12T19:16:53.000-07:00,40.75022392,"",-73.97121414,"",E 43 St & 2 Ave,"",E 43 St & 2 Ave,1,In Service,false,39
3338,"",4,27,"","",2019-06-12T19:15:33.000-07:00,40.7862586,"",-73.94552579,"",2 Ave & E 99 St,"",2 Ave & E 99 St,1,In Service,false,31
3557,"",1,17,"","",2019-06-12T19:16:42.000-07:00,40.75742,"",-73.945133,"",40 Ave & 9 St,"",40 Ave & 9 St,1,In Service,false,19
224,"",2,27,"","",2019-06-12T19:17:35.000-07:00,40.71146364,"",-74.00552427,"",Spruce St & Nassau St,"",Spruce St & Nassau St,1,In Service,false,31
517,"",0,65,"","",2019-06-12T19:15:20.000-07:00,40.751581,"",-73.97791,"",Pershing Square S,"",Pershing Square S,1,In Service,false,69
3115,"",50,0,"","",2019-06-12T19:14:44.000-07:00,40.73232194,"",-73.9550858,"",India St & Manhattan Ave,"",India St & Manhattan Ave,1,In Service,false,50
3282,"",9,26,"","",2019-06-12T19:16:44.000-07:00,40.78307,"",-73.95939,"",5 Ave & E 88 St,"",5 Ave & E 88 St,1,In Service,false,38
3288,"",18,20,"","",2019-06-12T19:17:19.000-07:00,40.778301,"",-73.9488134,"",E 88 St & 1 Ave,"",E 88 St & 1 Ave,1,In Service,false,39
168,"",4,40,"","",2019-06-12T19:17:43.000-07:00,40.73971301,"",-73.99456405,"",W 18 St & 6 Ave,"",W 18 St & 6 Ave,1,In Service,false,47
254,"",16,43,"","",2019-06-12T19:17:21.000-07:00,40.73532427,"",-73.99800419,"",W 11 St & 6 Ave,"",W 11 St & 6 Ave,1,In Service,false,59
324,"",38,10,"","",2019-06-12T19:17:28.000-07:00,40.689888,"",-73.981013,"",DeKalb Ave & Hudson Ave,"",DeKalb Ave & Hudson Ave,1,In Service,false,51
481,"",23,1,"","",2019-06-12T19:14:16.000-07:00,40.71260486,"",-73.96264403,"",S 3 St & Bedford Ave,"",S 3 St & Bedford Ave,1,In Service,false,25
3145,"",12,32,"","",2019-06-12T19:17:37.000-07:00,40.77862688,"",-73.95772073,"",E 84 St & Park Ave,"",E 84 St & Park Ave,1,In Service,false,45
3323,"",36,23,"","",2019-06-12T19:13:53.000-07:00,40.7981856,"",-73.9605909006,"",W 106 St & Central Park W,"",W 106 St & Central Park W,1,In Service,false,59
3379,"",6,29,"","",2019-06-12T19:16:28.000-07:00,40.7903051,"",-73.94755757,"",E 103 St & Lexington Ave,"",E 103 St & Lexington Ave,1,In Service,false,35
3760,"",15,8,"","",2019-06-12T19:17:40.000-07:00,40.705614,"",-73.92153,"",Willoughby Ave & Wyckoff Ave,"",Willoughby Ave & Wyckoff Ave,1,In Service,false,23
247,"",49,3,"","",2019-06-12T19:17:36.000-07:00,40.73535398,"",-74.00483091,"",Perry St & Bleecker St,"",Perry St & Bleecker St,1,In Service,false,54
467,"",27,6,"","",2019-06-12T19:17:38.000-07:00,40.68312489,"",-73.97895137,"",Dean St & 4 Ave,"",Dean St & 4 Ave,1,In Service,false,34
528,"",0,37,"","",2019-06-12T19:16:56.000-07:00,40.74290902,"",-73.97706058,"",2 Ave & E 31 St,"",2 Ave & E 31 St,1,In Service,false,39
3577,"",5,18,"","",2019-06-12T19:16:52.000-07:00,40.7628138,"",-73.9342862,"",34 Ave & 21 St,"",34 Ave & 21 St,1,In Service,false,23
3588,"",5,16,"","",2019-06-12T19:17:10.000-07:00,40.7671863,"",-73.9373554,"",Vernon Blvd & 10 St,"",Vernon Blvd & 10 St,1,In Service,false,21
3209,"",2,20,"","",2019-06-12T19:13:51.000-07:00,40.7241765,"",-74.0506564,"",Brunswick St,"",Brunswick St,1,In Service,false,22
3360,"",20,3,"","",2019-06-12T19:17:09.000-07:00,40.7829391,"",-73.9786517,"",Amsterdam Ave & W 79 St,"",Amsterdam Ave & W 79 St,1,In Service,false,25
3365,"",17,10,"","",2019-06-12T19:14:59.000-07:00,40.6703837,"",-73.97839676,"",3 St & 7 Ave,"",3 St & 7 Ave,1,In Service,false,27
3477,"",19,13,"","",2019-06-12T19:17:12.000-07:00,40.65539977447831,"",-74.01062786579132,"",39 St & 2 Ave - Citi Bike HQ at Industry City,"",39 St & 2 Ave - Citi Bike HQ at Industry City,1,In Service,false,33
3135,"",4,37,"","",2019-06-12T19:17:17.000-07:00,40.77112927,"",-73.95772297,"",E 75 St & 3 Ave,"",E 75 St & 3 Ave,1,In Service,false,41
3290,"",9,26,"","",2019-06-12T19:17:11.000-07:00,40.7779453,"",-73.946041,"",E 89 St & York Ave,"",E 89 St & York Ave,1,In Service,false,35
3377,"",25,0,"","",2019-06-12T19:14:01.000-07:00,40.6786115,"",-73.99037292,"",Carroll St & Bond St,"",Carroll St & Bond St,1,In Service,false,25
339,"",27,3,"","",2019-06-12T19:14:57.000-07:00,40.72580614,"",-73.97422494,"",Ave. D & E 12 St,"",Ave. D & E 12 St,1,In Service,false,30
3211,"",1,20,"","",2019-06-12T19:17:00.000-07:00,40.72152515,"",-74.046304543,"",Newark Ave,"",Newark Ave,1,In Service,false,22
3294,"",2,35,"","",2019-06-12T19:17:31.000-07:00,40.7835016,"",-73.955327,"",E 91 St & Park Ave,"",E 91 St & Park Ave,1,In Service,false,38
3537,"",7,21,"","",2019-06-12T19:17:35.000-07:00,40.6809741,"",-73.9710097,"",Carlton Ave & Dean St,"",Carlton Ave & Dean St,1,In Service,false,29
3771,"",13,12,"","",2019-06-12T19:16:05.000-07:00,40.706237,"",-73.933871,"",McKibbin St & Bogart St,"",McKibbin St & Bogart St,1,In Service,false,30
309,"",1,39,"","",2019-06-12T19:16:35.000-07:00,40.7149787,"",-74.013012,"",Murray St & W St,"",Murray St & W St,1,In Service,false,41
392,"",21,12,"","",2019-06-12T19:16:17.000-07:00,40.695065,"",-73.987167,"",Jay St & Tech Pl,"",Jay St & Tech Pl,1,In Service,false,35
471,"",5,23,"","",2019-06-12T19:17:24.000-07:00,40.71286844,"",-73.95698119,"",Grand St & Havemeyer St,"",Grand St & Havemeyer St,1,In Service,false,31
540,"",0,27,"","",2019-06-12T19:17:43.000-07:00,40.74311555376486,"",-73.98215353488922,"",Lexington Ave & E 29 St,"",Lexington Ave & E 29 St,1,In Service,false,30
3072,"",7,17,"","",2019-06-12T19:14:49.000-07:00,40.70583339,"",-73.94644578,"",Leonard St & Boerum St,"",Leonard St & Boerum St,1,In Service,false,24
3563,"",2,27,"","",2019-06-12T19:13:45.000-07:00,40.757186,"",-73.932719,"",28 St & 36 Ave,"",28 St & 36 Ave,1,In Service,false,29
3701,"",2,33,"","",2019-06-12T19:15:27.000-07:00,40.70831794366396,"",-74.00504082441329,"",Cliff St & Fulton St,"",Cliff St & Fulton St,1,In Service,false,37
3757,"",13,9,"","",2019-06-12T19:16:38.000-07:00,40.710681,"",-73.93372,"",Stagg St & Morgan Ave,"",Stagg St & Morgan Ave,1,In Service,false,23
127,"",29,1,"","",2019-06-12T19:17:43.000-07:00,40.73172428,"",-74.00674436,"",Barrow St & Hudson St,"",Barrow St & Hudson St,1,In Service,false,31
3782,"",29,2,"","",2019-06-12T19:16:51.000-07:00,40.698458,"",-73.997178,"",Brooklyn Bridge Park - Pier 2,"",Brooklyn Bridge Park - Pier 2,1,In Service,false,31
3170,"",35,0,"","",2019-06-12T19:14:53.000-07:00,40.78499979,"",-73.97283406,"",W 84 St & Columbus Ave,"",W 84 St & Columbus Ave,1,In Service,false,35
3454,"",9,14,"","",2019-06-12T19:16:20.000-07:00,40.7103685423523,"",-73.94705951213837,"",Leonard St & Maujer St,"",Leonard St & Maujer St,1,In Service,false,24
3141,"",1,54,"","",2019-06-12T19:15:36.000-07:00,40.76500525,"",-73.95818491,"",1 Ave & E 68 St,"",1 Ave & E 68 St,1,In Service,false,59
3369,"",12,15,"","",2019-06-12T19:17:39.000-07:00,40.7724607,"",-73.9468208,"",E 82 St & E End Ave,"",E 82 St & E End Ave,1,In Service,false,29
3459,"",0,33,"","",2019-06-12T19:17:11.000-07:00,40.75763227739443,"",-73.96930575370789,"",E 53 St & 3 Ave,"",E 53 St & 3 Ave,1,In Service,false,34
3524,"",8,13,"","",2019-06-12T19:15:44.000-07:00,40.7774552,"",-73.9225403,"",19 St & 24 Ave,"",19 St & 24 Ave,1,In Service,false,23
323,"",9,29,"","",2019-06-12T19:17:23.000-07:00,40.69236178,"",-73.98631746,"",Lawrence St & Willoughby St,"",Lawrence St & Willoughby St,1,In Service,false,39
3016,"",44,8,"","",2019-06-12T19:17:20.000-07:00,40.72036775298455,"",-73.96165072917938,"",Kent Ave & N 7 St,"",Kent Ave & N 7 St,1,In Service,false,54
249,"",0,27,"","",2019-06-12T19:17:28.000-07:00,40.71870987,"",-74.0090009,"",Harrison St & Hudson St,"",Harrison St & Hudson St,1,In Service,false,27
383,"",36,1,"","",2019-06-12T19:17:36.000-07:00,40.735238,"",-74.000271,"",Greenwich Ave & Charles St,"",Greenwich Ave & Charles St,1,In Service,false,39
3119,"",0,45,"","",2019-06-12T19:17:33.000-07:00,40.74232744,"",-73.95411749,"",Vernon Blvd & 50 Ave,"",Vernon Blvd & 50 Ave,1,In Service,false,45
3256,"",5,17,"","",2019-06-12T19:16:46.000-07:00,40.7277140777778,"",-74.01129573583603,"",Pier 40 - Hudson River Park,"",Pier 40 - Hudson River Park,1,In Service,false,23
3419,"",27,0,"","",2019-06-12T19:15:24.000-07:00,40.6792788,"",-73.98154004,"",Douglass St & 4 Ave,"",Douglass St & 4 Ave,1,In Service,false,27
3520,"",14,11,"","",2019-06-12T19:14:55.000-07:00,40.804372,"",-73.951475,"",Adam Clayton Powell Blvd & W 118 St,"",Adam Clayton Powell Blvd & W 118 St,1,In Service,false,27
3598,"",1,18,"","",2019-06-12T19:17:17.000-07:00,40.7595701,"",-73.9142678,"",Newton Rd & 44 St,"",Newton Rd & 44 St,1,In Service,false,19
3777,"",16,7,"","",2019-06-12T19:16:09.000-07:00,40.699304,"",-73.923044,"",Stockholm St & Wilson Ave,"",Stockholm St & Wilson Ave,1,In Service,false,23
303,"",39,24,"","",2019-06-12T19:17:26.000-07:00,40.72362738,"",-73.99949601,"",Mercer St & Spring St,"",Mercer St & Spring St,1,In Service,false,67
3127,"",15,20,"","",2019-06-12T19:17:12.000-07:00,40.74966,"",-73.9521,"",9 St & 44 Rd,"",9 St & 44 Rd,1,In Service,false,35
3167,"",0,38,"","",2019-06-12T19:14:30.000-07:00,40.77966809007312,"",-73.98093044757842,"",Amsterdam Ave & W 73 St,"",Amsterdam Ave & W 73 St,1,In Service,false,55
3285,"",14,29,"","",2019-06-12T19:15:27.000-07:00,40.78839,"",-73.9747,"",W 87 St & Amsterdam Ave,"",W 87 St & Amsterdam Ave,1,In Service,false,43
379,"",1,35,"","",2019-06-12T19:17:38.000-07:00,40.749156,"",-73.9916,"",W 31 St & 7 Ave,"",W 31 St & 7 Ave,1,In Service,false,42
3169,"",36,1,"","",2019-06-12T19:14:07.000-07:00,40.78720869,"",-73.98128127,"",Riverside Dr & W 82 St,"",Riverside Dr & W 82 St,1,In Service,false,39
3182,"",35,4,"","",2019-06-12T19:16:02.000-07:00,40.686931,"",-74.016966,"",Yankee Ferry Terminal,"",Yankee Ferry Terminal,1,In Service,false,42
3357,"",8,26,"","",2019-06-12T19:16:18.000-07:00,40.8008363,"",-73.9664492472,"",W 106 St & Amsterdam Ave,"",W 106 St & Amsterdam Ave,1,In Service,false,35
3415,"",15,10,"","",2019-06-12T19:15:50.000-07:00,40.6793307,"",-73.97519523,"",Prospect Pl & 6 Ave,"",Prospect Pl & 6 Ave,1,In Service,false,25
3522,"",3,16,"","",2019-06-12T19:17:30.000-07:00,40.7701477,"",-73.9120938,"",37 St & 24 Ave,"",37 St & 24 Ave,1,In Service,false,19
3726,"",17,3,"","",2019-06-12T19:16:01.000-07:00,40.743366080270214,"",-73.95960688591003,"",Center Blvd & 51 Ave,"",Center Blvd & 51 Ave,1,In Service,false,20
3057,"",6,12,"","",2019-06-12T19:13:50.000-07:00,40.69128258,"",-73.9452416,"",Kosciuszko St & Tompkins Ave,"",Kosciuszko St & Tompkins Ave,1,In Service,false,18
3590,"",12,6,"","",2019-06-12T19:13:57.000-07:00,40.6679411,"",-73.9588,"",Carroll St & Franklin Ave,"",Carroll St & Franklin Ave,1,In Service,false,19
337,"",0,36,"","",2019-06-12T19:15:39.000-07:00,40.7037992,"",-74.00838676,"",Old Slip & Front St,"",Old Slip & Front St,1,In Service,false,37
440,"",0,32,"","",2019-06-12T19:15:11.000-07:00,40.75255434,"",-73.97282625,"",E 45 St & 3 Ave,"",E 45 St & 3 Ave,1,In Service,false,32
454,"",0,31,"","",2019-06-12T19:17:43.000-07:00,40.75455731,"",-73.96592976,"",E 51 St & 1 Ave,"",E 51 St & 1 Ave,1,In Service,false,34
473,"",30,8,"","",2019-06-12T19:17:43.000-07:00,40.72110063,"",-73.9919254,"",Rivington St & Chrystie St,"",Rivington St & Chrystie St,1,In Service,false,38
3503,"",2,25,"","",2019-06-12T19:17:14.000-07:00,40.80295,"",-73.942954,"",Madison Ave & E 120 St,"",Madison Ave & E 120 St,1,In Service,false,30
3679,"",6,8,"","",2019-06-12T19:14:09.000-07:00,40.722103786686034,"",-74.07145500183105,"",Bergen Ave,"",Bergen Ave,1,In Service,false,14
3041,"",5,18,"","",2019-06-12T19:17:09.000-07:00,40.67890679,"",-73.94142771,"",Kingston Ave & Herkimer St,"",Kingston Ave & Herkimer St,1,In Service,false,24
3724,"",0,38,"","",2019-06-12T19:16:09.000-07:00,40.7667405590595,"",-73.9790689945221,"",7 Ave & Central Park S,"",7 Ave & Central Park S,1,In Service,false,39
3112,"",14,12,"","",2019-06-12T19:17:02.000-07:00,40.72906,"",-73.95779,"",Milton St & Franklin St,"",Milton St & Franklin St,1,In Service,false,33
3332,"",17,2,"","",2019-06-12T19:14:06.000-07:00,40.681990442707026,"",-73.99079024791718,"",Degraw St & Hoyt St,"",Degraw St & Hoyt St,1,In Service,false,19
3392,"",10,7,"","",2019-06-12T19:16:05.000-07:00,40.6812117,"",-74.00860912,"",Commerce St & Van Brunt St,"",Commerce St & Van Brunt St,1,In Service,false,19
3547,"",7,30,"","",2019-06-12T19:13:48.000-07:00,40.8143256,"",-73.9590255,"",Broadway & Moylan Pl,"",Broadway & Moylan Pl,1,In Service,false,41
3709,"",0,0,"","",2019-05-29T08:05:05.000-07:00,40.738046142482766,"",-73.99642959237099,"",W 15 St & 6 Ave,"",W 15 St & 6 Ave,3,Not In Service,false,0
435,"",0,43,"","",2019-05-29T09:39:30.000-07:00,40.74173969,"",-73.99415556,"",W 21 St & 6 Ave,"",W 21 St & 6 Ave,3,Not In Service,false,46
3383,"",2,21,"","",2019-06-12T19:17:40.000-07:00,40.804213,"",-73.96699104,"",Cathedral Pkwy & Broadway,"",Cathedral Pkwy & Broadway,1,In Service,false,25
3699,"",0,28,"","",2019-06-12T19:16:48.000-07:00,40.763604677958625,"",-73.98917958140373,"",W 50 St & 9 Ave,"",W 50 St & 9 Ave,1,In Service,false,30
382,"",4,26,"","",2019-06-12T19:17:20.000-07:00,40.73492695,"",-73.99200509,"",University Pl & E 14 St,"",University Pl & E 14 St,1,In Service,false,33
478,"",28,9,"","",2019-06-12T19:11:33.000-07:00,40.76030096,"",-73.99884222,"",11 Ave & W 41 St,"",11 Ave & W 41 St,1,In Service,false,37
482,"",38,35,"","",2019-06-12T19:16:46.000-07:00,40.73935542,"",-73.99931783,"",W 15 St & 7 Ave,"",W 15 St & 7 Ave,1,In Service,false,77
3546,"",1,20,"","",2019-06-12T19:16:13.000-07:00,40.6791944,"",-73.9587903,"",Pacific St & Classon Ave,"",Pacific St & Classon Ave,1,In Service,false,21
3587,"",23,4,"","",2019-06-12T19:16:20.000-07:00,40.6686744,"",-73.9618148,"",Carroll St & Washington Ave,"",Carroll St & Washington Ave,1,In Service,false,27
3083,"",3,29,"","",2019-06-12T19:14:31.000-07:00,40.71247661,"",-73.94100005,"",Bushwick Ave & Powers St,"",Bushwick Ave & Powers St,1,In Service,false,32
3263,"",4,53,"","",2019-06-12T19:17:20.000-07:00,40.72951496224949,"",-73.99075269699097,"",Cooper Square & Astor Pl,"",Cooper Square & Astor Pl,1,In Service,false,59
3429,"",30,7,"","",2019-06-12T19:15:19.000-07:00,40.68506807308177,"",-73.97790759801863,"",Hanson Pl & Ashland Pl,"",Hanson Pl & Ashland Pl,1,In Service,false,39
3544,"",8,19,"","",2019-06-12T19:16:23.000-07:00,40.6804836,"",-73.9646795,"",Underhill Ave & Pacific St,"",Underhill Ave & Pacific St,1,In Service,false,27
83,"",30,29,"","",2019-06-12T19:17:15.000-07:00,40.68382604,"",-73.97632328,"",Atlantic Ave & Fort Greene Pl,"",Atlantic Ave & Fort Greene Pl,1,In Service,false,62
362,"",0,57,"","",2019-06-12T19:16:02.000-07:00,40.75172632,"",-73.98753523,"",Broadway & W 37 St,"",Broadway & W 37 St,1,In Service,false,57
3059,"",0,18,"","",2019-06-12T19:15:35.000-07:00,40.6933982,"",-73.939877,"",Pulaski St & Marcus Garvey Blvd,"",Pulaski St & Marcus Garvey Blvd,1,In Service,false,19
3601,"",19,0,"","",2019-06-12T19:17:02.000-07:00,40.6627059,"",-73.9569115,"",Sterling St & Bedford Ave,"",Sterling St & Bedford Ave,1,In Service,false,19
3690,"",0,35,"","",2019-06-12T19:16:18.000-07:00,40.71334184275907,"",-74.00935515761375,"",Park Pl & Church St,"",Park Pl & Church St,1,In Service,false,36
491,"",6,44,"","",2019-06-12T19:17:40.000-07:00,40.74096374,"",-73.98602213,"",E 24 St & Park Ave S,"",E 24 St & Park Ave S,1,In Service,false,51
2003,"",40,13,"","",2019-06-12T19:16:50.000-07:00,40.733812191966315,"",-73.98054420948029,"",1 Ave & E 18 St,"",1 Ave & E 18 St,1,In Service,false,54
3242,"",21,17,"","",2019-06-12T19:14:00.000-07:00,40.69102925677968,"",-73.99183362722397,"",Schermerhorn St & Court St,"",Schermerhorn St & Court St,1,In Service,false,39
3659,"",0,0,"","",2019-03-11T10:27:40.000-07:00,40.74294891660091,"",-74.00413691997528,"",W 17 St & 9 Ave,"",W 17 St & 9 Ave,3,Not In Service,false,0
3691,"",3,16,"","",2019-06-12T19:15:43.000-07:00,40.76408932350688,"",-73.91065120697021,"",28 Ave & 44 St,"",28 Ave & 44 St,1,In Service,false,19
295,"",8,15,"","",2019-06-12T19:14:18.000-07:00,40.71406667,"",-73.99293911,"",Pike St & E Broadway,"",Pike St & E Broadway,1,In Service,false,24
355,"",17,26,"","",2019-06-12T19:17:20.000-07:00,40.71602118,"",-73.99974372,"",Bayard St & Baxter St,"",Bayard St & Baxter St,1,In Service,false,43
3270,"",9,4,"","",2019-06-12T19:16:01.000-07:00,40.72528910781132,"",-74.04557168483734,"",Jersey & 6th St,"",Jersey & 6th St,1,In Service,false,14
3556,"",3,14,"","",2019-06-12T19:16:19.000-07:00,40.7527085,"",-73.9397405,"",24 St & 41 Ave,"",24 St & 41 Ave,1,In Service,false,19
3185,"",4,18,"","",2019-06-12T19:15:13.000-07:00,40.7177325,"",-74.043845,"",City Hall,"",City Hall,1,In Service,false,22
3277,"",3,10,"","",2019-06-12T19:17:10.000-07:00,40.71435836870427,"",-74.06661093235016,"",Communipaw & Berry Lane,"",Communipaw & Berry Lane,1,In Service,false,14
3523,"",0,24,"","",2019-06-12T19:15:24.000-07:00,40.7729,"",-73.916142,"",24 Ave & 29 St,"",24 Ave & 29 St,1,In Service,false,25
373,"",10,9,"","",2019-06-12T19:17:12.000-07:00,40.69331716,"",-73.95381995,"",Willoughby Ave & Walworth St,"",Willoughby Ave & Walworth St,1,In Service,false,19
3268,"",7,7,"","",2019-06-12T19:14:35.000-07:00,40.71346382669195,"",-74.06285852193832,"",Lafayette Park,"",Lafayette Park,1,In Service,false,14
280,"",9,21,"","",2019-06-12T19:17:36.000-07:00,40.73331967,"",-73.99510132,"",E 10 St & 5 Ave,"",E 10 St & 5 Ave,1,In Service,false,31
390,"",5,23,"","",2019-06-12T19:15:10.000-07:00,40.69221589,"",-73.9842844,"",Duffield St & Willoughby St,"",Duffield St & Willoughby St,1,In Service,false,31
492,"",28,38,"","",2019-06-12T19:17:26.000-07:00,40.75019995,"",-73.99093085,"",W 33 St & 7 Ave,"",W 33 St & 7 Ave,1,In Service,false,68
2002,"",19,7,"","",2019-06-12T19:16:48.000-07:00,40.716887,"",-73.963198,"",Wythe Ave & Metropolitan Ave,"",Wythe Ave & Metropolitan Ave,1,In Service,false,27
3086,"",9,21,"","",2019-06-12T19:15:06.000-07:00,40.715143,"",-73.944507,"",Graham Ave & Conselyea St,"",Graham Ave & Conselyea St,1,In Service,false,30
3515,"",6,13,"","",2019-06-12T19:17:37.000-07:00,40.774591,"",-73.918544,"",24 Ave & 26 St,"",24 Ave & 26 St,1,In Service,false,19
3630,"",8,25,"","",2019-06-12T19:13:51.000-07:00,40.8038654,"",-73.9559308,"",Frederick Douglass Blvd & W 115 St,"",Frederick Douglass Blvd & W 115 St,1,In Service,false,33
334,"",2,25,"","",2019-06-12T19:16:52.000-07:00,40.74238787,"",-73.99726235,"",W 20 St & 7 Ave,"",W 20 St & 7 Ave,1,In Service,false,31
3134,"",0,50,"","",2019-06-12T19:16:45.000-07:00,40.76312584,"",-73.96526895,"",3 Ave & E 62 St,"",3 Ave & E 62 St,1,In Service,false,51
